"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","Info"
"81","7.903275","host","3.6.0","USBHID","154","0003000000380f030000000010007600007600760000000076007676760076767600763b00007600760000000076007676760076767600763b000076000076000000000000000000000000000000000000000000000000005200","SET_REPORT Request"
"82","7.903580","3.6.0","host","USBHID","64","","SET_REPORT Response"
"83","7.945963","host","3.6.0","USBHID","154","0004000000380f030000000010007a00007a007a000000007a007a7a7a007a7a7a007a3d00007a007a000000007a007a7a7a007a7a7a007a3d00007a00007a000000000000000000000000000000000000000000000000005e00","SET_REPORT Request"
"84","7.946259","3.6.0","host","USBHID","64","","SET_REPORT Response"
"85","7.985136","host","3.6.0","USBHID","154","0005000000380f030000000010007d00007d007d000000007d007d7d7d007d7d7d007d3f00007d007d000000007d007d7d7d007d7d7d007d3f00007d00007d000000000000000000000000000000000000000000000000005900","SET_REPORT Request"
"86","7.985390","3.6.0","host","USBHID","64","","SET_REPORT Response"
"87","8.024794","host","3.6.0","USBHID","154","0006000000380f030000000010008100008100810000000081008181810081818100814000008100810000000081008181810081818100814000008100008100000000000000000000000000000000000000000000000000a500","SET_REPORT Request"
"88","8.025127","3.6.0","host","USBHID","64","","SET_REPORT Response"
"89","8.066184","host","3.6.0","USBHID","154","0007000000380f030000000010008400008400840000000084008484840084848400844200008400840000000084008484840084848400844200008400008400000000000000000000000000000000000000000000000000a000","SET_REPORT Request"
"90","8.066538","3.6.0","host","USBHID","64","","SET_REPORT Response"
"91","8.106414","host","3.6.0","USBHID","154","0008000000380f030000000010008700008700870000000087008787870087878700874400008700870000000087008787870087878700874400008700008700000000000000000000000000000000000000000000000000a300","SET_REPORT Request"
"92","8.106709","3.6.0","host","USBHID","64","","SET_REPORT Response"
"93","8.135482","host","3.6.0","USBHID","154","0009000000380f030000000010008b00008b008b000000008b008b8b8b008b8b8b008b4500008b008b000000008b008b8b8b008b8b8b008b4500008b00008b00000000000000000000000000000000000000000000000000af00","SET_REPORT Request"
"94","8.135832","3.6.0","host","USBHID","64","","SET_REPORT Response"
"95","8.187506","host","3.6.0","USBHID","154","000a000000380f030000000010008e00008e008e000000008e008e8e8e008e8e8e008e4700008e008e000000008e008e8e8e008e8e8e008e4700008e00008e00000000000000000000000000000000000000000000000000aa00","SET_REPORT Request"
"96","8.187816","3.6.0","host","USBHID","64","","SET_REPORT Response"
"97","8.213945","host","3.6.0","USBHID","154","000b000000380f030000000010009200009200920000000092009292920092929200924900009200920000000092009292920092929200924900009200009200000000000000000000000000000000000000000000000000b600","SET_REPORT Request"
"98","8.214280","3.6.0","host","USBHID","64","","SET_REPORT Response"
"99","8.266770","host","3.6.0","USBHID","154","000c000000380f030000000010009500009500950000000095009595950095959500954b00009500950000000095009595950095959500954b00009500009500000000000000000000000000000000000000000000000000b100","SET_REPORT Request"
"100","8.267204","3.6.0","host","USBHID","64","","SET_REPORT Response"
"101","8.306457","host","3.6.0","USBHID","154","000d000000380f030000000010009800009800980000000098009898980098989800984c00009800980000000098009898980098989800984c00009800009800000000000000000000000000000000000000000000000000bc00","SET_REPORT Request"
"102","8.306771","3.6.0","host","USBHID","64","","SET_REPORT Response"
"103","8.345190","host","3.6.0","USBHID","154","000e000000380f030000000010009c00009c009c000000009c009c9c9c009c9c9c009c4e00009c009c000000009c009c9c9c009c9c9c009c4e00009c00009c00000000000000000000000000000000000000000000000000b800","SET_REPORT Request"
"104","8.345489","3.6.0","host","USBHID","64","","SET_REPORT Response"
"105","8.384735","host","3.6.0","USBHID","154","000f000000380f030000000010009f00009f009f000000009f009f9f9f009f9f9f009f5000009f009f000000009f009f9f9f009f9f9f009f5000009f00009f00000000000000000000000000000000000000000000000000bb00","SET_REPORT Request"
"106","8.385052","3.6.0","host","USBHID","64","","SET_REPORT Response"
