"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","Info"
"781","22.925770","host","3.6.0","USBHID","154","0005000000380f030000000010009f5f009f5f00bf3f00ff0000ff0055aa00aa5500d42a00ff0000da002491006d4800b62400da0000ff001fdf005f9f005f9f0000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"782","22.926060","3.6.0","host","USBHID","64","","SET_REPORT Response"
"783","22.966791","host","3.6.0","USBHID","154","0006000000380f03000000001000bf3f00bf3f00df1f00ff002ad4007f7f00d42a00ff0000da0024b600486d00912400da0000ff001fdf003fbf007f7f007f7f0000000000000000000000000000000000000000000000005900","SET_REPORT Request"
"784","22.967078","3.6.0","host","USBHID","64","","SET_REPORT Response"
"785","23.007023","host","3.6.0","USBHID","154","0007000000380f03000000001000df1f00df1f00ff002ad40055aa00aa5500ff0000ff0000b6004891006d4800b60000ff0000ff003fbf005f9f009f5f009f5f0000000000000000000000000000000000000000000000009900","SET_REPORT Request"
"786","23.007365","3.6.0","host","USBHID","64","","SET_REPORT Response"
"787","23.046751","host","3.6.0","USBHID","154","0008000000380f03000000001000ff0000ff0000ff0055aa007f7f00d42a00ff0000da002491006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00bf3f000000000000000000000000000000000000000000000000da00","SET_REPORT Request"
"788","23.047092","3.6.0","host","USBHID","64","","SET_REPORT Response"
"789","23.085069","host","3.6.0","USBHID","154","0009000000380f03000000001000ff0000ff002ad4007f7f00aa5500ff0000da0024b600486d00914800b60000ff001fdf003fbf007f7f009f5f00df1f00df1f000000000000000000000000000000000000000000000000a700","SET_REPORT Request"
"790","23.085362","3.6.0","host","USBHID","64","","SET_REPORT Response"
"791","23.125495","host","3.6.0","USBHID","154","000a000000380f0300000000102ad4002ad40055aa00aa5500d42a00ff0000b6004891006d4800b62400da0000ff003fbf005f9f009f5f00bf3f00ff0000ff00000000000000000000000000000000000000000000000000d800","SET_REPORT Request"
"792","23.125808","3.6.0","host","USBHID","64","","SET_REPORT Response"
"793","23.164359","host","3.6.0","USBHID","154","000b000000380f03000000001055aa0055aa007f7f00d42a00ff0000da002491006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00df1f00ff0000ff000000000000000000000000000000000000000000000000009a00","SET_REPORT Request"
"794","23.164789","3.6.0","host","USBHID","64","","SET_REPORT Response"
